,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
22,36,Salah,MID,3,Liverpool,0.0,0.0,6.21,82,1,1,-1,0,0,0,0,1,6.208
21,36,Mac Allister,MID,3,Brighton,0.0,0.0,7.62,79,1,1,-1,0,0,0,0,1,7.623
19,36,Mitoma,MID,3,Brighton,0.0,0.0,8.07,78,1,1,-1,0,1,0,0,1,8.075
18,36,Haaland,FWD,4,Man City,12.4,0.0,5.6,67,1,1,-1,0,0,1,0,1,5.602
28,36,Isak,FWD,4,Newcastle,0.0,0.0,6.1,59,1,1,-1,0,0,0,0,1,6.1
27,36,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.71,86,1,0,0,0,0,0,0,0,0.0
31,36,Solanke,FWD,4,Bournemouth,0.0,0.0,3.78,82,1,0,1,0,0,0,0,0,0.0
30,36,Dias,DEF,2,Man City,0.0,0.0,2.92,62,1,0,2,0,0,0,0,0,0.0
32,36,Akanji,DEF,2,Man City,0.0,0.0,2.8,61,1,0,3,0,0,0,0,0,0.0
26,36,Kane,FWD,4,Spurs,0.0,11.5,4.9,85,0,0,-1,0,0,0,1,0,0.0
39,37,Steele,GKP,1,Brighton,0.0,0.0,8.04,85,1,1,-1,0,0,0,0,1,8.037
47,37,Akanji,DEF,2,Man City,0.0,0.0,4.11,58,1,1,-1,0,0,0,0,1,4.113
40,37,Trippier,DEF,2,Newcastle,0.0,0.0,4.95,82,1,1,-1,0,0,0,0,1,4.948
45,37,Dias,DEF,2,Man City,0.0,0.0,6.5,70,1,1,-1,0,0,0,0,1,6.504
41,37,Shaw,DEF,2,Man Utd,0.0,0.0,8.01,79,1,1,-1,0,0,0,0,1,8.005
38,37,Salah,MID,3,Liverpool,0.0,0.0,5.97,80,1,1,-1,0,0,0,0,1,5.971
37,37,Mac Allister,MID,3,Brighton,0.0,0.0,8.28,75,1,1,-1,0,0,0,0,1,8.284
35,37,Mitoma,MID,3,Brighton,0.0,0.0,8.63,74,1,1,-1,0,0,0,0,1,8.632
36,37,Rashford,MID,3,Man Utd,0.0,0.0,9.8,75,1,1,-1,0,0,0,0,1,9.801
33,37,Fernandes,MID,3,Man Utd,0.0,0.0,10.78,82,1,1,-1,1,0,0,0,2,21.562
34,37,Haaland,FWD,4,Man City,0.0,0.0,10.13,73,1,1,-1,0,1,0,0,1,10.128
42,37,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.26,83,1,0,0,0,0,0,0,0,0.0
44,37,Botman,DEF,2,Newcastle,0.0,0.0,3.75,79,1,0,1,0,0,0,0,0,0.0
46,37,Solanke,FWD,4,Bournemouth,0.0,0.0,3.52,79,1,0,2,0,0,0,0,0,0.0
43,37,Isak,FWD,4,Newcastle,0.0,0.0,3.2,58,1,0,3,0,0,0,0,0,0.0
57,38,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.98,82,1,1,-1,0,0,0,0,1,4.984
60,38,Dias,DEF,2,Man City,0.0,0.0,3.13,69,1,1,-1,0,0,0,0,1,3.131
55,38,Trippier,DEF,2,Newcastle,0.0,0.0,4.14,82,1,1,-1,0,0,0,0,1,4.135
56,38,Shaw,DEF,2,Man Utd,0.0,0.0,4.28,76,1,1,-1,0,0,0,0,1,4.278
52,38,Mac Allister,MID,3,Brighton,0.0,0.0,3.83,70,1,1,-1,0,0,0,0,1,3.834
50,38,Mitoma,MID,3,Brighton,0.0,0.0,4.21,72,1,1,-1,0,0,0,0,1,4.207
51,38,Rashford,MID,3,Man Utd,0.0,0.0,4.99,74,1,1,-1,0,0,0,0,1,4.989
48,38,Fernandes,MID,3,Man Utd,0.0,0.0,5.61,81,1,1,-1,0,1,0,0,1,5.614
53,38,Salah,MID,3,Liverpool,0.0,0.0,6.25,78,1,1,-1,1,0,0,0,2,12.502
61,38,Solanke,FWD,4,Bournemouth,0.0,0.0,3.87,80,1,1,-1,0,0,0,0,1,3.87
49,38,Haaland,FWD,4,Man City,0.0,0.0,5.48,68,1,1,-1,0,0,0,0,1,5.48
54,38,Steele,GKP,1,Brighton,0.0,0.0,3.93,84,1,0,0,0,0,0,0,0,0.0
58,38,Isak,FWD,4,Newcastle,0.0,0.0,3.37,63,1,0,1,0,0,0,0,0,0.0
59,38,Botman,DEF,2,Newcastle,0.0,0.0,3.1,78,1,0,2,0,0,0,0,0,0.0
62,38,Akanji,DEF,2,Man City,0.0,0.0,1.96,57,1,0,3,0,0,0,0,0,0.0
